,mapName,date,pick_percentage
574,ctf_limbo,2023-02-04,2.4390243902439024
575,ctf_newbia,2023-02-04,2.4390243902439024
576,ctf_rotten,2023-02-04,4.878048780487805
577,ctf_seawell,2023-02-04,2.4390243902439024
578,ctf_snakebite,2023-02-04,2.4390243902439024
579,ctf_steel,2023-02-04,12.195121951219512
580,ctf_tyrus,2023-02-04,7.317073170731708
581,ctf_voland,2023-02-04,0.0
582,ctf_wretch,2023-02-04,4.878048780487805
583,ctf_x,2023-02-04,7.317073170731708
584,dm_arena,2023-02-04,0.0
585,ctf_hive,2023-02-05,0.0
586,ctf_hormone,2023-02-05,0.0
587,ctf_huracan,2023-02-05,7.894736842105263
588,ctf_lanubya,2023-02-05,2.6315789473684212
589,ctf_limbo,2023-02-05,2.6315789473684212
590,ctf_newbia,2023-02-05,5.2631578947368425
591,ctf_rotten,2023-02-05,10.526315789473685
592,ctf_seawell,2023-02-05,0.0
593,ctf_snakebite,2023-02-05,0.0
594,ctf_steel,2023-02-05,5.2631578947368425
595,ctf_tyrus,2023-02-05,2.6315789473684212
596,ctf_voland,2023-02-05,5.2631578947368425
597,ctf_wretch,2023-02-05,5.2631578947368425
598,ctf_x,2023-02-05,2.6315789473684212
599,dm_arena,2023-02-05,0.0
600,ctf_hive,2023-02-06,6.25
601,ctf_hormone,2023-02-06,0.0
602,ctf_huracan,2023-02-06,0.0
603,ctf_lanubya,2023-02-06,0.0
604,ctf_limbo,2023-02-06,3.125
605,ctf_newbia,2023-02-06,15.625
606,ctf_rotten,2023-02-06,12.5
607,ctf_seawell,2023-02-06,0.0
608,ctf_snakebite,2023-02-06,0.0
609,ctf_steel,2023-02-06,9.375
610,ctf_tyrus,2023-02-06,3.125
